csapat;versenyzo;eletkor;palya;korido;kor
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:07;2
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:25;3
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:12;4
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:22;5
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:12;6
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:14;7
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:31;8
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:09;9
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:20;10
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:09;11
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:08;12
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:15;13
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:10;14
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:28;15
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:08;16
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:17;17
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:06;18
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:24;19
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:33;20
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:28;21
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:26;22
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:24;23
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:12;24
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:22;25
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:27;26
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:13;27
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:13;28
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:31;29
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:32;30
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:21;31
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:19;32
CsigaCsapat;Gyors György;29;Gran Prix Circuit;00:01:19;33
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:05;1
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:20;2
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:20;3
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:22;4
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:06;5
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:27;6
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:33;7
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:31;8
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:18;9
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:33;10
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:27;11
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:31;12
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:18;13
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:15;14
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:22;15
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:30;16
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:06;17
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:16;18
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:15;19
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:22;20
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:33;21
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:10;22
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:35;23
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:18;24
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:07;25
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:27;26
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:33;27
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:30;28
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:28;29
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:27;30
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:26;31
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:19;32
OlajozottMénkű;Égető Erik;21;Gran Prix Circuit;00:01:08;33
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:08;1
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:24;2
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:32;3
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:07;4
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:26;5
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:22;6
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:20;7
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:07;8
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:28;9
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:05;10
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:12;11
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:27;12
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:10;13
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:07;14
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:31;15
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:12;16
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:18;17
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:33;18
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:34;19
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:06;20
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:12;21
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:32;22
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:18;23
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:12;24
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:32;25
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:13;26
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:07;27
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:28;28
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:29;29
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:31;30
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:27;31
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:18;32
OlajozottMénkű;Élénk Egon;25;Gran Prix Circuit;00:01:12;33
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:12;1
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:32;2
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:32;3
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:31;4
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:17;5
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:13;6
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:33;7
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:20;8
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:27;9
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:18;10
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:24;11
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:13;12
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:16;13
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:21;14
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:13;15
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:19;16
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:33;17
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:32;18
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:33;19
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:15;20
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:25;21
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:07;22
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:30;23
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:32;24
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:06;25
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:11;26
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:14;27
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:05;28
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:27;29
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:26;30
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:29;31
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:21;32
TeljesGőz;Expressz Ernő;30;Gran Prix Circuit;00:01:22;33
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:18;1
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:30;2
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:14;3
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:23;4
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:27;5
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:29;6
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:28;7
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:32;8
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:19;9
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:12;10
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:28;11
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:30;12
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:28;13
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:26;14
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:31;15
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:24;16
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:24;17
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:17;18
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:30;19
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:06;20
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:32;21
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:05;22
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:31;23
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:32;24
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:08;25
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:08;26
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:09;27
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:30;28
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:33;29
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:34;30
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:33;31
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:24;32
TeljesGőz;Heves Henrik;29;Gran Prix Circuit;00:01:10;33
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:22;1
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:29;2
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:18;3
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:22;4
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:28;5
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:33;6
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:16;7
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:13;8
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:06;9
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:20;10
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:18;11
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:24;12
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:21;13
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:24;14
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:06;15
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:15;16
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:14;17
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:33;18
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:20;19
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:16;20
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:27;21
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:22;22
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:14;23
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:25;24
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:11;25
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:12;26
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:20;27
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:32;28
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:34;29
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:09;30
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:07;31
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:16;32
Rakéták;Nyílsebes Nóra;20;Gran Prix Circuit;00:01:31;33
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:06;1
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:27;2
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:08;3
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:17;4
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:05;5
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:34;6
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:14;7
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:29;8
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:33;9
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:07;10
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:31;11
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:28;12
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:11;13
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:11;14
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:10;15
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:26;16
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:18;17
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:28;18
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:26;19
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:09;20
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:11;21
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:24;22
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:13;23
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:05;24
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:13;25
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:24;26
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:13;27
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:24;28
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:25;29
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:24;30
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:33;31
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:19;32
Rakéták;Postakocsi Petra;19;Gran Prix Circuit;00:01:25;33
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:20;1
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:22;2
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:16;3
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:05;4
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:14;5
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:20;6
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:25;7
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:17;8
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:24;9
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:07;10
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:19;11
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:07;12
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:07;13
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:26;14
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:28;15
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:10;16
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:27;17
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:13;18
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:11;19
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:08;20
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:10;21
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:20;22
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:14;23
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:32;24
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:26;25
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:07;26
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:08;27
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:28;28
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:23;29
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:24;30
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:28;31
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:20;32
Versenylovak;Fürge Ferenc;29;International Circuit;00:01:10;33
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:06;1
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:12;2
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:34;3
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:17;4
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:17;5
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:24;6
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:12;7
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:05;8
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:06;9
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:28;10
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:10;11
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:19;12
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:11;13
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:09;14
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:19;15
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:32;16
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:09;17
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:12;18
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:15;19
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:24;20
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:24;21
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:22;22
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:07;23
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:10;24
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:19;25
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:11;26
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:20;27
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:34;28
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:26;29
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:21;30
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:25;31
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:08;32
Versenylovak;Sebes Szilárd;27;International Circuit;00:01:17;33
MintaPinty;Szapora Szervác;19;International Circuit;00:01:29;1
MintaPinty;Szapora Szervác;19;International Circuit;00:01:22;2
MintaPinty;Szapora Szervác;19;International Circuit;00:01:33;3
MintaPinty;Szapora Szervác;19;International Circuit;00:01:20;4
MintaPinty;Szapora Szervác;19;International Circuit;00:01:19;5
MintaPinty;Szapora Szervác;19;International Circuit;00:01:27;6
MintaPinty;Szapora Szervác;19;International Circuit;00:01:18;7
MintaPinty;Szapora Szervác;19;International Circuit;00:01:17;8
MintaPinty;Szapora Szervác;19;International Circuit;00:01:06;9
MintaPinty;Szapora Szervác;19;International Circuit;00:01:10;10
MintaPinty;Szapora Szervác;19;International Circuit;00:01:24;11
MintaPinty;Szapora Szervác;19;International Circuit;00:01:18;12
MintaPinty;Szapora Szervác;19;International Circuit;00:01:24;13
MintaPinty;Szapora Szervác;19;International Circuit;00:01:30;14
MintaPinty;Szapora Szervác;19;International Circuit;00:01:25;15
MintaPinty;Szapora Szervác;19;International Circuit;00:01:27;16
MintaPinty;Szapora Szervác;19;International Circuit;00:01:17;17
MintaPinty;Szapora Szervác;19;International Circuit;00:01:06;18
MintaPinty;Szapora Szervác;19;International Circuit;00:01:31;19
MintaPinty;Szapora Szervác;19;International Circuit;00:01:10;20
MintaPinty;Szapora Szervác;19;International Circuit;00:01:21;21
MintaPinty;Szapora Szervác;19;International Circuit;00:01:29;22
MintaPinty;Szapora Szervác;19;International Circuit;00:01:17;23
MintaPinty;Szapora Szervác;19;International Circuit;00:01:14;24
MintaPinty;Szapora Szervác;19;International Circuit;00:01:09;25
MintaPinty;Szapora Szervác;19;International Circuit;00:01:29;26
MintaPinty;Szapora Szervác;19;International Circuit;00:01:08;27
MintaPinty;Szapora Szervác;19;International Circuit;00:01:27;28
MintaPinty;Szapora Szervác;19;International Circuit;00:01:30;29
MintaPinty;Szapora Szervác;19;International Circuit;00:01:17;30
MintaPinty;Szapora Szervác;19;International Circuit;00:01:08;31
MintaPinty;Szapora Szervác;19;International Circuit;00:01:13;32
MintaPinty;Szapora Szervác;19;International Circuit;00:01:29;33
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:15;1
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:15;2
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:32;3
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:09;4
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:14;5
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:28;6
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:24;7
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:17;8
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:17;9
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:19;10
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:22;11
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:26;12
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:16;13
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:30;14
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:30;15
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:16;16
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:15;17
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:23;18
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:16;19
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:21;20
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:15;21
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:10;22
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:21;23
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:29;24
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:20;25
MintaPinty;Rohanó Róbert;26;International Circuit;00:01:14;26
